txn_id,ts,account,amount,channel
T01961,2024-02-28T10:34:00,A0276,31046.97,branch
T01962,2024-11-22T11:51:00,A0787,31061.42,branch
T01963,2024-12-09T10:29:00,A0740,1379.17,app
T01964,2024-12-07T10:27:00,A0493,26564.82,branch
T01965,2024-03-09T19:17:00,A0478,40144.28,app
T01966,2024-01-06T15:12:00,A0614,13822.54,branch
T01967,2024-09-10T10:51:00,A0543,16444.50,app
T01968,2024-12-21T17:57:00,A0120,25616.07,app
T01969,2024-07-25T15:12:00,A0100,32572.82,app
T01970,2024-02-23T19:26:00,A0743,9883.97,web
T01971,2024-12-14T17:38:00,A0648,27780.16,web
T01972,2024-04-17T18:23:00,A0739,29359.48,web
T01973,2024-12-08T17:48:00,A0772,30540.15,atm
T01974,2024-02-01T17:19:00,A0160,29227.49,atm
T01975,2024-10-17T17:33:00,A0413,18340.63,atm
T01976,2024-07-06T14:01:00,A0736,13271.45,web
T01977,2024-08-19T16:04:00,A0329,19602.31,web
T01978,2024-03-19T16:46:00,A0101,18050.06,branch
T01979,2024-04-07T10:01:00,A0334,22026.58,web
T01980,2024-03-13T17:42:00,A0034,3074.87,branch
T01981,2024-02-15T11:03:00,A0357,496.96,web
T01982,2024-06-24T13:02:00,A0718,1957.40,branch
T01983,2024-12-11T10:17:00,A0206,33807.22,atm
T01984,2024-01-01T20:55:00,A0103,32127.47,web
T01985,2024-11-15T14:20:00,A0432,20211.27,web
T01986,2024-11-17T19:02:00,A0675,9757.69,atm
T01987,2024-10-13T13:35:00,A0026,5601.89,atm
T01988,2024-09-18T14:24:00,A0036,20629.27,branch
T01989,2024-05-01T16:23:00,A0181,39506.36,branch
T01990,2024-10-07T14:35:00,A0773,40517.54,app
T01991,2024-09-05T17:58:00,A0756,21201.23,app
T01992,2024-06-06T13:11:00,A0104,38965.00,web
T01993,2024-12-17T16:20:00,A0536,19859.13,app
T01994,2024-11-11T15:38:00,A0683,23640.72,web
T01995,2024-09-12T14:36:00,A0553,25287.97,app
T01996,2024-05-07T13:39:00,A0216,11410.85,app
T01997,2024-09-03T15:18:00,A0285,23977.60,web
T01998,2024-07-20T17:17:00,A0601,19010.03,app
T01999,2024-06-11T11:50:00,A0010,26525.51,web
T02000,2024-09-28T17:54:00,A0067,14798.96,branch
T02001,2024-08-05T13:21:00,A0230,537.66,web
T02002,2024-05-28T17:39:00,A0104,38931.96,branch
T02003,2024-04-22T20:25:00,A0745,25414.48,branch
T02004,2024-12-13T15:50:00,A0201,9210.19,web
T02005,2024-09-19T15:25:00,A0105,3940.89,web
T02006,2024-06-15T16:45:00,A0370,25673.04,web
T02007,2024-04-10T17:24:00,A0257,14474.52,app
T02008,2024-11-09T16:04:00,A0337,12350.15,app
T02009,2024-01-16T09:13:00,A0328,207.04,branch
T02010,2024-05-13T17:11:00,A0523,28371.50,atm
T02011,2024-04-09T10:14:00,A0136,19926.90,web
T02012,2024-06-27T11:54:00,A0714,3950.96,atm
T02013,2024-10-21T16:11:00,A0451,14711.46,app
T02014,2024-03-28T14:29:00,A0018,17072.62,atm
T02015,2024-12-06T13:29:00,A0102,940.24,web
T02016,2024-09-02T19:58:00,A0728,38578.10,branch
T02017,2024-04-12T17:21:00,A0296,39039.20,app
T02018,2024-08-20T19:07:00,A0318,36873.86,branch
T02019,2024-02-14T13:04:00,A0664,3096.54,app
T02020,2024-11-11T13:14:00,A0799,41882.80,app
T02021,2024-12-03T09:29:00,A0585,37814.24,atm
T02022,2024-03-11T15:52:00,A0685,27982.78,web
T02023,2024-01-11T13:20:00,A0247,29236.30,atm
T02024,2024-05-12T14:18:00,A0099,33758.57,branch
T02025,2024-06-08T18:00:00,A0784,16752.45,web
T02026,2024-03-17T13:43:00,A0012,41658.02,web
T02027,2024-08-28T13:26:00,A0442,31855.73,web
T02028,2024-04-07T14:56:00,A0607,25149.61,web
T02029,2024-12-08T18:32:00,A0003,24467.10,app
T02030,2024-07-03T14:17:00,A0362,9471.44,atm
T02031,2024-09-05T20:46:00,A0468,12522.19,atm
T02032,2024-01-11T19:02:00,A0031,4956.67,web
T02033,2024-03-22T09:33:00,A0283,16047.39,app
T02034,2024-11-13T17:41:00,A0534,37547.50,web
T02035,2024-11-05T15:34:00,A0258,20760.01,app
T02036,2024-02-22T13:27:00,A0064,29477.39,atm
T02037,2024-02-10T20:17:00,A0796,19356.74,app
T02038,2024-04-09T13:03:00,A0609,24562.49,app
T02039,2024-05-08T09:19:00,A0634,16037.18,branch
T02040,2024-10-12T11:36:00,A0095,4414.60,branch
T02041,2024-08-05T20:19:00,A0334,6973.72,app
T02042,2024-02-28T10:23:00,A0751,35577.78,branch
T02043,2024-06-27T19:12:00,A0791,10787.62,app
T02044,2024-08-02T17:16:00,A0435,22282.97,atm
T02045,2024-09-18T14:16:00,A0728,10516.32,branch
T02046,2024-08-19T17:48:00,A0543,40250.40,atm
T02047,2024-04-10T15:31:00,A0285,9741.61,atm
T02048,2024-09-06T20:09:00,A0049,18453.51,atm
T02049,2024-04-26T16:34:00,A0557,25177.24,branch
T02050,2024-09-25T15:24:00,A0378,28308.16,branch
T02051,2024-11-02T09:48:00,A0475,23752.35,web
T02052,2024-10-16T20:00:00,A0179,9513.07,app
T02053,2024-10-14T09:57:00,A0330,3215.40,branch
T02054,2024-04-18T16:42:00,A0153,26600.69,web
T02055,2024-02-19T20:18:00,A0222,9418.25,app
T02056,2024-05-17T19:05:00,A0230,10267.68,app
T02057,2024-08-26T09:54:00,A0256,19959.20,web
T02058,2024-07-04T09:04:00,A0739,4061.87,branch
T02059,2024-01-14T14:36:00,A0651,31798.36,atm
T02060,2024-12-15T15:32:00,A0723,6681.67,atm
T02061,2024-07-17T17:35:00,A0192,16431.77,branch
T02062,2024-07-18T16:21:00,A0541,8018.47,web
T02063,2024-12-18T19:32:00,A0138,39432.05,app
T02064,2024-04-17T18:59:00,A0445,1159.83,app
T02065,2024-04-17T09:44:00,A0600,28218.40,branch
T02066,2024-01-22T10:00:00,A0074,11719.08,atm
T02067,2024-02-04T20:21:00,A0797,26945.74,branch
T02068,2024-06-04T20:05:00,A0377,886.09,atm
T02069,2024-06-16T19:27:00,A0260,26531.27,branch
T02070,2024-03-22T20:06:00,A0230,17598.73,web
T02071,2024-07-11T18:20:00,A0464,33710.28,web
T02072,2024-10-24T09:09:00,A0568,26553.10,web
T02073,2024-09-17T14:05:00,A0467,14253.99,atm
T02074,2024-11-20T17:29:00,A0791,22396.12,atm
T02075,2024-12-27T20:36:00,A0784,3951.42,atm
T02076,2024-01-22T13:20:00,A0483,1205.30,web
T02077,2024-08-18T15:48:00,A0216,24043.77,web
T02078,2024-06-24T19:42:00,A0371,35269.61,app
T02079,2024-02-19T11:39:00,A0509,4782.32,atm
T02080,2024-09-19T09:21:00,A0470,41716.80,atm
T02081,2024-09-05T16:43:00,A0588,32054.16,atm
T02082,2024-04-18T14:38:00,A0333,20715.48,branch
T02083,2024-12-22T10:26:00,A0217,10452.79,atm
T02084,2024-05-10T15:04:00,A0789,23367.57,branch
T02085,2024-01-20T09:05:00,A0712,14651.91,branch
T02086,2024-04-15T18:37:00,A0417,23478.31,web
T02087,2024-08-12T16:52:00,A0353,20509.06,web
T02088,2024-03-03T09:12:00,A0435,20849.31,branch
T02089,2024-01-16T13:12:00,A0060,10108.87,app
T02090,2024-04-17T16:44:00,A0763,34164.50,branch
T02091,2024-12-02T20:27:00,A0500,32602.34,atm
T02092,2024-05-03T19:55:00,A0580,14337.29,branch
T02093,2024-12-08T19:46:00,A0131,32895.05,web
T02094,2024-06-01T16:05:00,A0078,12980.77,branch
T02095,2024-10-07T13:09:00,A0612,22929.80,atm
T02096,2024-06-21T14:30:00,A0799,4481.09,app
T02097,2024-06-18T10:38:00,A0433,40767.02,atm
T02098,2024-11-15T09:44:00,A0791,31439.76,web
T02099,2024-02-27T09:07:00,A0779,13799.41,branch
T02100,2024-09-19T09:13:00,A0047,37288.76,branch
T02101,2024-02-11T11:12:00,A0062,164.82,atm
T02102,2024-02-26T14:26:00,A0059,18411.32,app
T02103,2024-12-20T11:21:00,A0272,7154.84,web
T02104,2024-09-22T15:12:00,A0047,31504.49,atm
T02105,2024-12-10T13:55:00,A0305,29884.30,web
T02106,2024-09-18T09:09:00,A0562,16517.25,web
T02107,2024-07-09T20:40:00,A0537,8201.01,app
T02108,2024-08-27T20:31:00,A0076,33085.50,web
T02109,2024-08-24T17:50:00,A0597,26412.40,atm
T02110,2024-06-19T15:42:00,A0636,24093.60,branch
T02111,2024-07-26T13:20:00,A0064,20456.83,atm
T02112,2024-05-10T15:54:00,A0100,18551.77,web
T02113,2024-05-18T10:30:00,A0026,13546.99,branch
T02114,2024-11-08T15:49:00,A0129,3496.50,branch
T02115,2024-12-28T20:36:00,A0292,1868.77,web
T02116,2024-04-19T14:30:00,A0501,30957.85,web
T02117,2024-06-25T10:05:00,A0142,21876.68,web
T02118,2024-03-22T11:09:00,A0494,2293.34,app
T02119,2024-07-22T13:33:00,A0141,38364.98,web
T02120,2024-12-06T09:05:00,A0027,2590.43,web
T02121,2024-01-27T17:38:00,A0526,3596.20,atm
T02122,2024-01-06T11:59:00,A0372,17680.22,branch
T02123,2024-09-03T18:20:00,A0097,11915.41,branch
T02124,2024-05-19T15:49:00,A0103,2084.74,atm
T02125,2024-01-15T17:06:00,A0255,37872.82,branch
T02126,2024-02-02T17:59:00,A0392,16759.45,branch
T02127,2024-02-05T16:45:00,A0147,4735.19,branch
T02128,2024-06-10T10:12:00,A0605,37547.54,atm
T02129,2024-06-11T18:27:00,A0166,41200.05,atm
T02130,2024-05-04T10:47:00,A0013,24843.89,web
T02131,2024-11-10T20:29:00,A0250,10431.59,atm
T02132,2024-04-27T20:30:00,A0603,15777.98,branch
T02133,2024-10-10T17:09:00,A0733,31355.39,branch
T02134,2024-03-10T18:17:00,A0076,21162.70,app
T02135,2024-04-09T15:24:00,A0237,9712.02,branch
T02136,2024-07-10T11:27:00,A0725,12766.96,web
T02137,2024-11-15T17:12:00,A0622,30187.95,atm
T02138,2024-01-24T09:34:00,A0662,32353.75,atm
T02139,2024-06-13T10:07:00,A0391,35115.41,branch
T02140,2024-10-10T16:09:00,A0654,4670.18,web
T02141,2024-08-26T10:36:00,A0346,29075.08,web
T02142,2024-11-08T20:35:00,A0302,29573.73,web
T02143,2024-05-18T10:51:00,A0442,41938.21,web
T02144,2024-07-11T15:37:00,A0183,11219.28,app
T02145,2024-03-06T14:42:00,A0625,41389.65,branch
T02146,2024-03-14T11:12:00,A0787,3788.25,branch
T02147,2024-06-02T15:04:00,A0773,237.44,atm
T02148,2024-06-25T14:28:00,A0405,8820.55,app
T02149,2024-06-14T19:20:00,A0755,38780.32,app
T02150,2024-11-17T10:08:00,A0364,17301.39,app
T02151,2024-06-15T16:49:00,A0581,11364.61,web
T02152,2024-09-24T17:20:00,A0006,29010.51,atm
T02153,2024-08-09T15:00:00,A0201,5447.67,web
T02154,2024-03-07T14:21:00,A0553,19797.63,atm
T02155,2024-04-06T17:27:00,A0461,24835.65,branch
T02156,2024-08-03T10:23:00,A0687,31253.39,app
T02157,2024-08-23T18:43:00,A0645,8196.21,branch
T02158,2024-09-04T13:19:00,A0558,7935.25,atm
T02159,2024-05-04T10:19:00,A0513,3344.76,atm
T02160,2024-12-03T16:01:00,A0006,33302.20,atm
T02161,2024-03-10T14:19:00,A0284,259.09,branch
T02162,2024-10-26T16:40:00,A0288,15346.06,atm
T02163,2024-02-04T15:35:00,A0271,33420.76,web
T02164,2024-03-01T19:50:00,A0376,13606.71,web
T02165,2024-09-12T13:53:00,A0704,24189.69,atm
T02166,2024-05-25T18:51:00,A0116,23030.69,branch
T02167,2024-10-04T11:16:00,A0735,9827.33,atm
T02168,2024-07-25T09:40:00,A0577,22384.48,branch
T02169,2024-04-07T14:41:00,A0006,30232.13,web
T02170,2024-11-01T10:35:00,A0261,29119.97,web
T02171,2024-11-06T20:04:00,A0512,41638.89,branch
T02172,2024-03-22T16:06:00,A0675,9454.33,app
T02173,2024-06-08T16:04:00,A0296,3166.08,branch
T02174,2024-10-01T17:18:00,A0103,37505.49,atm
T02175,2024-02-06T09:13:00,A0173,24144.49,app
T02176,2024-12-27T10:10:00,A0195,19382.49,atm
T02177,2024-12-23T16:51:00,A0317,18435.02,atm
T02178,2024-03-02T10:14:00,A0419,12055.78,atm
T02179,2024-05-03T20:54:00,A0139,34522.04,atm
T02180,2024-12-22T13:17:00,A0277,5539.16,branch
T02181,2024-08-27T15:15:00,A0100,15048.99,atm
T02182,2024-09-21T09:07:00,A0091,28524.50,branch
T02183,2024-11-27T14:50:00,A0605,15525.29,web
T02184,2024-10-15T19:20:00,A0796,37376.36,branch
T02185,2024-07-27T16:55:00,A0088,11977.64,branch
T02186,2024-12-27T11:48:00,A0067,12319.63,branch
T02187,2024-08-01T14:25:00,A0409,5124.36,atm
T02188,2024-01-03T10:54:00,A0432,40848.26,app
T02189,2024-11-20T14:03:00,A0782,37822.87,branch
T02190,2024-03-03T11:37:00,A0286,10919.65,atm
T02191,2024-07-03T13:49:00,A0581,12725.78,app
T02192,2024-04-19T14:16:00,A0412,20071.38,app
T02193,2024-03-16T13:43:00,A0323,811.75,web
T02194,2024-04-07T16:20:00,A0609,14180.99,branch
T02195,2024-12-14T14:00:00,A0726,14417.46,web
T02196,2024-03-05T19:30:00,A0770,32157.15,branch
T02197,2024-09-24T17:46:00,A0198,464.03,atm
T02198,2024-03-16T11:54:00,A0102,18742.30,atm
T02199,2024-07-27T19:46:00,A0230,20890.89,app
T02200,2024-04-20T11:14:00,A0474,11406.54,atm
T02201,2024-07-18T19:01:00,A0708,21049.07,app
T02202,2024-02-02T13:10:00,A0556,4951.41,web
T02203,2024-02-02T15:10:00,A0381,27901.05,web
T02204,2024-08-28T16:49:00,A0553,41400.33,web
T02205,2024-01-05T13:44:00,A0784,30424.46,branch
T02206,2024-06-20T17:28:00,A0622,9545.34,atm
T02207,2024-04-10T19:29:00,A0246,5279.14,branch
T02208,2024-11-18T11:33:00,A0566,255.59,atm
T02209,2024-09-23T10:12:00,A0773,16404.38,web
T02210,2024-06-24T09:54:00,A0156,12882.36,atm
T02211,2024-12-20T10:51:00,A0393,13735.34,app
T02212,2024-03-21T10:40:00,A0289,4665.30,app
T02213,2024-08-10T20:01:00,A0785,566.23,app
T02214,2024-12-06T17:32:00,A0799,26673.18,web
T02215,2024-09-05T11:20:00,A0039,34667.19,atm
T02216,2024-04-18T19:14:00,A0538,4358.95,app
T02217,2024-01-15T16:08:00,A0069,37841.13,app
T02218,2024-04-06T16:32:00,A0299,22922.09,atm
T02219,2024-10-25T17:24:00,A0157,18152.93,branch
T02220,2024-02-21T09:57:00,A0299,15914.87,atm
T02221,2024-07-16T13:15:00,A0661,17768.47,app
T02222,2024-05-20T10:46:00,A0674,36279.22,atm
T02223,2024-10-12T10:11:00,A0090,9292.13,app
T02224,2024-07-07T09:13:00,A0383,36156.81,atm
T02225,2024-06-14T19:47:00,A0551,620.83,branch
T02226,2024-08-09T11:13:00,A0553,40364.46,atm
T02227,2024-03-20T09:35:00,A0410,38342.68,branch
T02228,2024-06-07T09:54:00,A0602,2371.38,web
T02229,2024-04-17T14:57:00,A0288,28554.54,atm
T02230,2024-10-17T16:03:00,A0109,37066.08,branch
T02231,2024-02-21T19:42:00,A0381,35329.32,atm
T02232,2024-12-15T15:58:00,A0248,8137.24,branch
T02233,2024-07-18T20:27:00,A0768,19340.57,app
T02234,2024-11-19T18:08:00,A0582,29259.88,web
T02235,2024-07-06T15:08:00,A0146,24812.73,branch
T02236,2024-03-26T09:22:00,A0530,30704.08,branch
T02237,2024-09-26T10:50:00,A0049,39013.23,atm
T02238,2024-05-08T19:00:00,A0464,12789.83,web
T02239,2024-09-19T19:17:00,A0067,23173.17,atm
T02240,2024-03-17T09:48:00,A0773,11380.94,atm
T02241,2024-08-02T17:12:00,A0111,27748.38,web
T02242,2024-09-16T10:05:00,A0174,19521.59,web
T02243,2024-10-08T14:00:00,A0523,13678.17,branch
T02244,2024-11-12T13:31:00,A0220,24654.28,web
T02245,2024-12-25T20:12:00,A0731,19553.70,branch
T02246,2024-09-28T17:45:00,A0660,35269.21,atm
T02247,2024-01-08T14:02:00,A0084,9050.46,branch
T02248,2024-11-24T16:26:00,A0151,12812.13,web
T02249,2024-01-01T15:52:00,A0292,8491.76,atm
T02250,2024-05-26T09:21:00,A0496,7942.15,branch
T02251,2024-08-28T18:08:00,A0557,5786.70,branch
T02252,2024-02-19T13:06:00,A0445,14616.00,branch
T02253,2024-02-05T11:40:00,A0798,1674.89,atm
T02254,2024-12-12T14:55:00,A0566,26196.68,web
T02255,2024-12-10T10:57:00,A0439,16351.39,atm
T02256,2024-08-11T15:43:00,A0276,6590.49,web
T02257,2024-12-01T13:19:00,A0786,4098.99,app
T02258,2024-05-21T13:47:00,A0705,33903.09,atm
T02259,2024-02-06T10:11:00,A0300,3698.25,web
T02260,2024-05-02T20:37:00,A0596,11408.37,atm
T02261,2024-04-04T17:52:00,A0261,28109.19,web
T02262,2024-02-20T19:14:00,A0349,23226.09,web
T02263,2024-02-08T10:21:00,A0414,31278.53,atm
T02264,2024-07-21T14:32:00,A0444,2827.51,web
T02265,2024-03-16T20:58:00,A0603,8252.94,atm
T02266,2024-10-19T18:51:00,A0675,25477.40,branch
T02267,2024-01-14T13:42:00,A0552,4380.32,atm
T02268,2024-04-15T10:39:00,A0191,33680.37,web
T02269,2024-11-14T19:43:00,A0558,14513.41,app
T02270,2024-01-11T20:27:00,A0390,36043.52,web
T02271,2024-06-21T19:58:00,A0267,1182.90,app
T02272,2024-07-15T10:29:00,A0496,34060.92,web
T02273,2024-01-11T19:43:00,A0714,22043.09,atm
T02274,2024-02-17T16:07:00,A0782,26853.53,app
T02275,2024-03-27T13:42:00,A0490,31765.22,app
T02276,2024-06-10T15:45:00,A0051,25061.57,branch
T02277,2024-07-18T15:29:00,A0207,5605.15,branch
T02278,2024-06-03T10:09:00,A0675,11505.52,atm
T02279,2024-07-03T11:28:00,A0631,38249.44,atm
T02280,2024-05-23T13:29:00,A0586,18622.21,branch
T02281,2024-08-10T19:38:00,A0114,40639.53,app
T02282,2024-01-05T13:32:00,A0721,17419.67,branch
T02283,2024-10-21T17:32:00,A0128,246.98,app
T02284,2024-03-27T14:50:00,A0244,10634.91,branch
T02285,2024-07-18T15:58:00,A0749,18387.50,web
T02286,2024-12-09T18:23:00,A0362,40681.32,branch
T02287,2024-11-22T14:34:00,A0210,11857.11,web
T02288,2024-09-19T14:17:00,A0115,36811.18,branch
T02289,2024-12-10T20:15:00,A0791,12926.05,atm
T02290,2024-06-18T11:19:00,A0031,16751.69,app
T02291,2024-10-25T19:06:00,A0675,6774.19,atm
T02292,2024-05-07T10:20:00,A0367,29348.88,web
T02293,2024-08-14T09:48:00,A0380,31892.09,atm
T02294,2024-03-16T16:30:00,A0143,1717.54,branch
T02295,2024-09-20T09:51:00,A0691,19137.94,app
T02296,2024-02-10T16:35:00,A0002,7339.37,web
T02297,2024-07-15T11:17:00,A0180,36146.28,web
T02298,2024-11-11T13:46:00,A0729,2459.46,app
T02299,2024-05-25T11:43:00,A0555,33896.36,atm
T02300,2024-11-19T14:51:00,A0665,3182.26,branch
T02301,2024-05-19T18:19:00,A0571,9632.00,app
T02302,2024-07-17T09:04:00,A0721,15976.11,app
T02303,2024-12-12T15:47:00,A0521,9159.21,branch
T02304,2024-08-24T16:24:00,A0734,30944.82,branch
T02305,2024-07-24T10:01:00,A0560,38341.72,app
T02306,2024-12-11T13:37:00,A0506,15485.76,web
T02307,2024-10-15T11:11:00,A0171,22678.17,app
T02308,2024-04-24T17:00:00,A0127,15739.43,atm
T02309,2024-07-08T15:17:00,A0707,38317.28,atm
T02310,2024-05-15T17:36:00,A0673,30885.86,web
T02311,2024-05-04T16:24:00,A0625,41017.14,branch
T02312,2024-08-22T19:19:00,A0237,27993.46,branch
T02313,2024-11-20T16:18:00,A0513,27795.81,branch
T02314,2024-03-12T17:37:00,A0758,39113.95,atm
T02315,2024-01-16T11:47:00,A0153,15170.13,atm
T02316,2024-11-01T11:27:00,A0288,23357.38,web
T02317,2024-09-27T13:33:00,A0339,26689.37,atm
T02318,2024-01-27T09:02:00,A0266,27044.70,atm
T02319,2024-11-10T13:55:00,A0428,21154.00,app
T02320,2024-11-11T18:40:00,A0046,40918.09,app
T02321,2024-04-21T09:40:00,A0787,7095.84,web
T02322,2024-02-02T10:37:00,A0466,21444.29,atm
T02323,2024-12-02T18:09:00,A0212,26389.94,branch
T02324,2024-07-06T13:35:00,A0357,39545.25,web
T02325,2024-01-05T13:50:00,A0262,26784.72,app
T02326,2024-01-01T16:34:00,A0030,253.76,atm
T02327,2024-02-02T09:34:00,A0139,31254.71,web
T02328,2024-07-09T17:58:00,A0654,22524.85,branch
T02329,2024-07-12T17:16:00,A0628,18780.79,app
T02330,2024-06-19T17:42:00,A0454,31222.05,web
T02331,2024-03-03T09:46:00,A0187,30402.26,web
T02332,2024-12-08T16:57:00,A0116,30510.77,atm
T02333,2024-09-27T16:09:00,A0279,35433.01,app
T02334,2024-03-05T17:55:00,A0632,16746.85,app
T02335,2024-08-05T18:21:00,A0469,25000.22,web
T02336,2024-10-28T14:20:00,A0041,33033.22,atm
T02337,2024-09-27T19:12:00,A0228,10096.64,app
T02338,2024-02-16T20:13:00,A0030,23961.17,branch
T02339,2024-01-20T10:41:00,A0361,31770.12,app
T02340,2024-10-17T15:49:00,A0408,1469.66,branch
T02341,2024-11-22T18:48:00,A0616,17898.15,branch
T02342,2024-08-01T20:59:00,A0772,10277.19,web
T02343,2024-10-06T10:11:00,A0152,39532.59,branch
T02344,2024-10-02T18:26:00,A0255,722.42,web
T02345,2024-11-10T19:54:00,A0595,38271.00,atm
T02346,2024-01-26T20:38:00,A0590,33480.49,branch
T02347,2024-08-15T10:08:00,A0278,16856.58,atm
T02348,2024-09-21T11:00:00,A0513,36684.67,web
T02349,2024-06-24T14:23:00,A0526,21577.57,branch
T02350,2024-01-10T09:20:00,A0423,4031.98,web
T02351,2024-10-01T19:40:00,A0296,36266.76,branch
T02352,2024-12-10T11:34:00,A0017,21925.39,atm
T02353,2024-09-10T19:24:00,A0171,33078.89,web
T02354,2024-06-03T11:43:00,A0409,40221.12,branch
T02355,2024-08-25T20:26:00,A0466,26824.43,app
T02356,2024-04-08T15:16:00,A0595,1584.48,web
T02357,2024-05-12T15:06:00,A0358,10882.57,web
T02358,2024-12-11T10:54:00,A0059,6937.91,app
T02359,2024-05-02T15:40:00,A0284,29304.96,app
T02360,2024-04-22T09:26:00,A0272,28503.79,branch
T02361,2024-05-16T16:16:00,A0215,6390.16,atm
T02362,2024-04-17T09:58:00,A0565,24766.79,atm
T02363,2024-02-17T20:57:00,A0142,9281.21,web
T02364,2024-12-20T11:31:00,A0351,21406.15,app
T02365,2024-11-21T10:22:00,A0140,40295.96,branch
T02366,2024-04-20T15:17:00,A0139,10276.72,app
T02367,2024-09-07T13:30:00,A0503,13949.47,branch
T02368,2024-03-02T15:38:00,A0682,12685.26,web
T02369,2024-05-09T13:05:00,A0748,32055.73,app
T02370,2024-01-21T16:51:00,A0069,30518.27,branch
T02371,2024-03-11T20:23:00,A0482,31394.75,atm
T02372,2024-08-02T16:08:00,A0635,35436.13,app
T02373,2024-03-25T11:43:00,A0247,3911.50,web
T02374,2024-02-01T18:30:00,A0312,5606.84,web
T02375,2024-04-10T17:19:00,A0160,19512.52,web
T02376,2024-07-14T09:47:00,A0019,33310.55,app
T02377,2024-09-19T17:58:00,A0669,3355.32,atm
T02378,2024-01-18T14:59:00,A0202,34016.88,app
T02379,2024-06-27T13:43:00,A0643,28808.51,app
T02380,2024-10-07T16:40:00,A0585,19241.72,web
T02381,2024-07-09T20:20:00,A0522,33741.17,app
T02382,2024-06-28T20:13:00,A0524,41439.03,web
T02383,2024-12-17T13:28:00,A0147,39963.92,atm
T02384,2024-08-03T20:29:00,A0117,28002.70,atm
T02385,2024-02-02T11:19:00,A0391,35945.46,branch
T02386,2024-06-01T20:42:00,A0502,21706.36,app
T02387,2024-07-28T09:30:00,A0711,15430.76,app
T02388,2024-10-11T13:29:00,A0632,38110.51,branch
T02389,2024-12-26T19:14:00,A0339,33866.12,branch
T02390,2024-02-01T11:01:00,A0756,31343.29,atm
T02391,2024-02-21T18:08:00,A0705,1300.96,atm
T02392,2024-01-26T13:52:00,A0697,8687.24,web
T02393,2024-12-27T17:59:00,A0140,12219.81,atm
T02394,2024-03-14T15:25:00,A0026,28166.92,app
T02395,2024-05-23T20:30:00,A0175,29262.06,web
T02396,2024-08-27T11:04:00,A0336,22684.09,app
T02397,2024-07-17T10:30:00,A0574,25285.89,branch
T02398,2024-04-09T14:25:00,A0312,6458.57,branch
T02399,2024-05-26T19:08:00,A0540,5493.65,branch
T02400,2024-06-09T16:20:00,A0754,35485.30,atm
T02401,2024-01-19T16:30:00,A0259,3806.06,atm
T02402,2024-12-25T11:40:00,A0720,1653.14,web
T02403,2024-11-15T13:56:00,A0259,18842.43,app
T02404,2024-07-26T20:49:00,A0695,19931.33,atm
T02405,2024-02-24T14:56:00,A0721,31457.79,app
T02406,2024-01-04T14:10:00,A0145,26627.61,branch
T02407,2024-11-21T11:28:00,A0291,30202.04,atm
T02408,2024-09-05T20:41:00,A0063,29042.73,atm
T02409,2024-04-13T10:35:00,A0288,22579.36,atm
T02410,2024-06-15T14:03:00,A0001,36110.96,branch
T02411,2024-08-09T15:55:00,A0630,24263.74,atm
T02412,2024-10-24T20:13:00,A0631,9472.37,branch
T02413,2024-04-14T11:22:00,A0162,35484.17,web
T02414,2024-08-05T09:11:00,A0386,8442.60,app
T02415,2024-11-09T16:36:00,A0178,37560.12,web
T02416,2024-07-13T17:04:00,A0308,11053.77,branch
T02417,2024-09-28T15:19:00,A0534,37438.54,web
T02418,2024-05-02T14:22:00,A0562,13457.98,atm
T02419,2024-05-14T09:54:00,A0096,3973.53,atm
T02420,2024-02-06T15:43:00,A0621,11381.80,app
T02421,2024-10-20T17:50:00,A0377,3276.51,app
T02422,2024-01-14T17:26:00,A0380,29063.70,atm
T02423,2024-06-05T10:36:00,A0390,3420.07,branch
T02424,2024-11-15T10:20:00,A0240,18097.80,app
T02425,2024-07-01T11:36:00,A0223,29336.81,atm
T02426,2024-02-12T11:16:00,A0647,39574.84,app
T02427,2024-07-04T18:07:00,A0393,31038.89,branch
T02428,2024-07-25T11:42:00,A0135,27636.59,app
T02429,2024-08-27T15:24:00,A0367,24035.04,app
T02430,2024-10-15T13:20:00,A0262,41549.70,atm
T02431,2024-03-11T15:15:00,A0578,32019.90,web
T02432,2024-07-15T15:56:00,A0640,39710.54,web
T02433,2024-10-07T09:34:00,A0217,9939.64,app
T02434,2024-03-03T16:44:00,A0785,15013.10,web
T02435,2024-10-08T13:47:00,A0671,11037.03,atm
T02436,2024-03-17T09:06:00,A0436,23559.17,atm
T02437,2024-01-10T17:41:00,A0756,40312.82,app
T02438,2024-01-17T18:44:00,A0050,41041.77,web
T02439,2024-10-13T17:52:00,A0138,4883.27,branch
T02440,2024-06-22T13:21:00,A0320,13278.96,atm
T02441,2024-02-03T15:25:00,A0032,34802.85,app
T02442,2024-10-02T15:00:00,A0655,38942.60,app
T02443,2024-09-17T13:24:00,A0593,32425.03,branch
T02444,2024-04-23T13:48:00,A0143,11132.01,app
T02445,2024-11-14T11:26:00,A0237,11963.52,atm
T02446,2024-01-05T17:47:00,A0428,6010.52,web
T02447,2024-09-16T20:52:00,A0032,41263.72,branch
T02448,2024-10-03T14:47:00,A0306,11586.12,app
T02449,2024-01-25T20:30:00,A0170,28173.54,atm
T02450,2024-12-05T14:51:00,A0426,37330.45,web
